Time,Electric Degrade,Electricity Availability,Communications Function,IT Function,Healthcare Function,Transportation Function,Emergency Services Functionality,Critical Manufacturing Functionality,Water Functionality,
11080,1,100,100,100,100,100,100,100,100,
11081,1,100,100,100,100,100,100,100,100,
11082,1,100,100,100,100,100,100,100,100,
11083,1,100,100,100,100,100,100,100,100,
11084,1,100,100,100,100,100,100,100,100,
11085,1,100,100,100,100,100,100,100,100,
11086,1,100,100,100,100,100,100,100,100,
11087,1,100,100,100,100,100,100,100,100,
11088,1,100,100,100,100,100,100,100,100,
11089,1,100,100,100,100,100,100,100,100,
11090,1,100,100,100,100,100,100,100,100,
11091,1,100,100,100,100,100,100,100,100,
11092,1,100,100,100,100,100,100,100,100,
11093,1,100,100,100,100,100,100,100,100,
11094,1,100,100,100,100,100,100,100,100,
11095,1,100,100,100,100,100,100,100,100,
11096,1,100,100,100,100,100,100,100,100,
11097,1,100,100,100,100,100,100,100,100,
11098,1,100,100,100,100,100,100,100,100,
11099,1,100,100,100,100,100,100,100,100,
11100,1,100,100,100,100,100,100,100,100,
11101,1,100,100,100,100,100,100,100,100,
11102,1,100,100,100,100,100,100,100,100,
11103,1,100,100,100,100,100,100,100,100,
11104,1,100,100,100,100,100,100,100,100,
11105,1,100,100,100,100,100,100,100,100,
11106,1,100,100,100,100,100,100,100,100,
11107,1,100,100,100,100,100,100,100,100,
11108,1,100,100,100,100,100,100,100,100,
11109,1,100,100,100,100,100,100,100,100,
11110,1,100,100,100,100,100,100,100,100,
11111,1,100,100,100,100,100,100,100,100,
11112,1,100,100,100,100,100,100,100,100,
11113,1,100,100,100,100,100,100,100,100,
11114,1,100,100,100,100,100,100,100,100,
11115,1,100,100,100,100,100,100,100,100,
11116,1,100,100,100,100,100,100,100,100,
11117,1,100,100,100,100,100,100,100,100,
11118,1,100,100,100,100,100,100,100,100,
11119,1,100,100,100,100,100,100,100,100,
11120,1,100,100,100,100,100,100,100,100,
11121,1,100,100,100,100,100,100,100,100,
11122,1,100,100,100,100,100,100,100,100,
11123,1,100,100,100,100,100,100,100,100,
11124,1,100,100,100,100,100,100,100,100,
11125,1,100,100,100,100,100,100,100,100,
11126,1,100,100,100,100,100,100,100,100,
11127,1,100,100,100,100,100,100,100,100,
11128,1,100,100,100,100,100,100,100,100,
11129,1,100,100,100,100,100,100,100,100,
11130,1,100,100,100,100,100,100,100,100,
11131,1,100,100,100,100,100,100,100,100,
11132,1,100,100,100,100,100,100,100,100,
11133,1,100,100,100,100,100,100,100,100,
11134,1,100,100,100,100,100,100,100,100,
11135,1,100,100,100,100,100,100,100,100,
11136,1,100,100,100,100,100,100,100,100,
11137,1,100,100,100,100,100,100,100,100,
11138,1,100,100,100,100,100,100,100,100,
11139,1,100,100,100,100,100,100,100,100,
11140,1,100,100,100,100,100,100,100,100,
11141,1,100,100,100,100,100,100,100,100,
11142,1,100,100,100,100,100,100,100,100,
11143,1,100,100,100,100,100,100,100,100,
11144,1,100,100,100,100,100,100,100,100,
11145,1,100,100,100,100,100,100,100,100,
11146,1,100,100,100,100,100,100,100,100,
11147,1,100,100,100,100,100,100,100,100,
11148,1,100,100,100,100,100,100,100,100,
11149,1,100,100,100,100,100,100,100,100,
11150,1,100,100,100,100,100,100,100,100,
11151,1,100,100,100,100,100,100,100,100,
11152,1,100,100,100,100,100,100,100,100,
11153,1,100,100,100,100,100,100,100,100,
11154,1,100,100,100,100,100,100,100,100,
11155,1,100,100,100,100,100,100,100,100,
11156,1,100,100,100,100,100,100,100,100,
11157,1,100,100,100,100,100,100,100,100,
11158,1,100,100,100,100,100,100,100,100,
11159,1,100,100,100,100,100,100,100,100,
11160,1,100,100,100,100,100,100,100,100,
11161,1,100,100,100,100,100,100,100,100,
11162,1,100,100,100,100,100,100,100,100,
11163,1,100,100,100,100,100,100,100,100,
11164,1,100,100,100,100,100,100,100,100,
11165,1,100,100,100,100,100,100,100,100,
11166,1,100,100,100,100,100,100,100,100,
11167,1,100,100,100,100,100,100,100,100,
11168,1,100,100,100,100,100,100,100,100,
11169,1,100,100,100,100,100,100,100,100,
11170,1,100,100,100,100,100,100,100,100,
11171,1,100,100,100,100,100,100,100,100,
11172,1,100,100,100,100,100,100,100,100,
11173,1,100,100,100,100,100,100,100,100,
11174,1,100,100,100,100,100,100,100,100,
11175,1,100,100,100,100,100,100,100,100,
11176,1,100,100,100,100,100,100,100,100,
11177,1,100,100,100,100,100,100,100,100,
11178,1,100,100,100,100,100,100,100,100,
11179,1,100,100,100,100,100,100,100,100,
11180,1,100,100,100,100,100,100,100,100,
11181,1,100,100,100,100,100,100,100,100,
11182,1,100,100,100,100,100,100,100,100,
11183,1,100,100,100,100,100,100,100,100,
11184,1,100,100,100,100,100,100,100,100,
11185,1,100,100,100,100,100,100,100,100,
11186,1,100,100,100,100,100,100,100,100,
11187,1,100,100,100,100,100,100,100,100,
11188,1,100,100,100,100,100,100,100,100,
11189,1,100,100,100,100,100,100,100,100,
11190,1,100,100,100,100,100,100,100,100,
11191,1,100,100,100,100,100,100,100,100,
11192,1,100,100,100,100,100,100,100,100,
11193,1,100,100,100,100,100,100,100,100,
11194,1,100,100,100,100,100,100,100,100,
11195,1,100,100,100,100,100,100,100,100,
11196,1,100,100,100,100,100,100,100,100,
11197,1,100,100,100,100,100,100,100,100,
11198,1,100,100,100,100,100,100,100,100,
11199,1,100,100,100,100,100,100,100,100,
11200,1,100,100,100,100,100,100,100,100,
11201,1,100,100,100,100,100,100,100,100,
11202,1,100,100,100,100,100,100,100,100,
11203,1,100,100,100,100,100,100,100,100,
11204,1,100,100,100,100,100,100,100,100,
11205,1,100,100,100,100,100,100,100,100,
11206,1,100,100,100,100,100,100,100,100,
11207,1,100,100,100,100,100,100,100,100,
11208,1,100,100,100,100,100,100,100,100,
11209,1,100,100,100,100,100,100,100,100,
11210,1,100,100,100,100,100,100,100,100,
11211,1,100,100,100,100,100,100,100,100,
11212,1,100,100,100,100,100,100,100,100,
11213,1,100,100,100,100,100,100,100,100,
11214,1,100,100,100,100,100,100,100,100,
11215,1,100,100,100,100,100,100,100,100,
11216,1,100,100,100,100,100,100,100,100,
11217,1,100,100,100,100,100,100,100,100,
11218,1,100,100,100,100,100,100,100,100,
11219,1,100,100,100,100,100,100,100,100,
11220,1,100,100,100,100,100,100,100,100,
11221,1,100,100,100,100,100,100,100,100,
11222,1,100,100,100,100,100,100,100,100,
11223,1,100,100,100,100,100,100,100,100,
11224,1,100,100,100,100,100,100,100,100,
11225,1,100,100,100,100,100,100,100,100,
11226,1,100,100,100,100,100,100,100,100,
11227,1,100,100,100,100,100,100,100,100,
11228,1,100,100,100,100,100,100,100,100,
11229,1,100,100,100,100,100,100,100,100,
11230,1,100,100,100,100,100,100,100,100,
11231,1,100,100,100,100,100,100,100,100,
11232,1,100,100,100,100,100,100,100,100,
11233,1,100,100,100,100,100,100,100,100,
11234,1,100,100,100,100,100,100,100,100,
11235,1,100,100,100,100,100,100,100,100,
11236,1,100,100,100,100,100,100,100,100,
11237,1,100,100,100,100,100,100,100,100,
11238,1,100,100,100,100,100,100,100,100,
11239,1,100,100,100,100,100,100,100,100,
11240,1,100,100,100,100,100,100,100,100,
11241,1,100,100,100,100,100,100,100,100,
11242,1,100,100,100,100,100,100,100,100,
11243,1,100,100,100,100,100,100,100,100,
11244,1,100,100,100,100,100,100,100,100,
11245,1,100,100,100,100,100,100,100,100,
11246,1,100,100,100,100,100,100,100,100,
11247,1,100,100,100,100,100,100,100,100,
11248,1,100,100,100,100,100,100,100,100,
11249,1,100,100,100,100,100,100,100,100,
11250,1,100,100,100,100,100,100,100,100,
11251,1,100,100,100,100,100,100,100,100,
11252,1,100,100,100,100,100,100,100,100,
11253,1,100,100,100,100,100,100,100,100,
11254,1,100,100,100,100,100,100,100,100,
11255,1,100,100,100,100,100,100,100,100,
11256,1,100,100,100,100,100,100,100,100,
11257,1,100,100,100,100,100,100,100,100,
11258,1,100,100,100,100,100,100,100,100,
11259,1,100,100,100,100,100,100,100,100,
11260,1,100,100,100,100,100,100,100,100,
11261,1,100,100,100,100,100,100,100,100,
11262,1,100,100,100,100,100,100,100,100,
11263,1,100,100,100,100,100,100,100,100,
11264,1,100,100,100,100,100,100,100,100,
11265,1,100,100,100,100,100,100,100,100,
11266,1,100,100,100,100,100,100,100,100,
11267,1,100,100,100,100,100,100,100,100,
11268,1,100,100,100,100,100,100,100,100,
11269,1,100,100,100,100,100,100,100,100,
11270,1,100,100,100,100,100,100,100,100,
11271,1,100,100,100,100,100,100,100,100,
11272,1,100,100,100,100,100,100,100,100,
11273,1,100,100,100,100,100,100,100,100,
11274,1,100,100,100,100,100,100,100,100,
11275,1,100,100,100,100,100,100,100,100,
11276,1,100,100,100,100,100,100,100,100,
11277,1,100,100,100,100,100,100,100,100,
11278,1,100,100,100,100,100,100,100,100,
11279,1,100,100,100,100,100,100,100,100,
11280,1,100,100,100,100,100,100,100,100,
11281,1,100,100,100,100,100,100,100,100,
11282,1,100,100,100,100,100,100,100,100,
11283,1,100,100,100,100,100,100,100,100,
11284,1,100,100,100,100,100,100,100,100,
11285,1,100,100,100,100,100,100,100,100,
11286,1,100,100,100,100,100,100,100,100,
11287,1,100,100,100,100,100,100,100,100,
11288,1,100,100,100,100,100,100,100,100,
11289,1,100,100,100,100,100,100,100,100,
11290,1,100,100,100,100,100,100,100,100,
11291,1,100,100,100,100,100,100,100,100,
11292,1,100,100,100,100,100,100,100,100,
11293,1,100,100,100,100,100,100,100,100,
11294,1,100,100,100,100,100,100,100,100,
11295,1,100,100,100,100,100,100,100,100,
11296,1,100,100,100,100,100,100,100,100,
11297,1,100,100,100,100,100,100,100,100,
11298,1,100,100,100,100,100,100,100,100,
11299,1,100,100,100,100,100,100,100,100,
11300,1,100,100,100,100,100,100,100,100,
11301,1,100,100,100,100,100,100,100,100,
11302,1,100,100,100,100,100,100,100,100,
11303,1,100,100,100,100,100,100,100,100,
11304,1,100,100,100,100,100,100,100,100,
11305,1,100,100,100,100,100,100,100,100,
11306,1,100,100,100,100,100,100,100,100,
11307,1,100,100,100,100,100,100,100,100,
11308,1,100,100,100,100,100,100,100,100,
11309,1,100,100,100,100,100,100,100,100,
11310,1,100,100,100,100,100,100,100,100,
11311,1,100,100,100,100,100,100,100,100,
11312,1,100,100,100,100,100,100,100,100,
11313,1,100,100,100,100,100,100,100,100,
11314,1,100,100,100,100,100,100,100,100,
11315,1,100,100,100,100,100,100,100,100,
11316,1,100,100,100,100,100,100,100,100,
11317,1,100,100,100,100,100,100,100,100,
11318,1,100,100,100,100,100,100,100,100,
11319,1,100,100,100,100,100,100,100,100,
11320,1,100,100,100,100,100,100,100,100,
11321,1,100,100,100,100,100,100,100,100,
11322,1,100,100,100,100,100,100,100,100,
11323,1,100,100,100,100,100,100,100,100,
11324,1,100,100,100,100,100,100,100,100,
11325,1,100,100,100,100,100,100,100,100,
11326,1,100,100,100,100,100,100,100,100,
11327,1,100,100,100,100,100,100,100,100,
11328,1,100,100,100,100,100,100,100,100,
11329,1,100,100,100,100,100,100,100,100,
11330,1,100,100,100,100,100,100,100,100,
11331,1,100,100,100,100,100,100,100,100,
11332,1,100,100,100,100,100,100,100,100,
11333,1,100,100,100,100,100,100,100,100,
11334,1,100,100,100,100,100,100,100,100,
11335,1,100,100,100,100,100,100,100,100,
11336,1,100,100,100,100,100,100,100,100,
11337,1,100,100,100,100,100,100,100,100,
11338,1,100,100,100,100,100,100,100,100,
11339,1,100,100,100,100,100,100,100,100,
11340,1,100,100,100,100,100,100,100,100,
11341,1,100,100,100,100,100,100,100,100,
11342,1,100,100,100,100,100,100,100,100,
11343,1,100,100,100,100,100,100,100,100,
11344,1,100,100,100,100,100,100,100,100,
11345,1,100,100,100,100,100,100,100,100,
11346,1,100,100,100,100,100,100,100,100,
11347,1,100,100,100,100,100,100,100,100,
11348,1,100,100,100,100,100,100,100,100,
11349,1,100,100,100,100,100,100,100,100,
11350,1,100,100,100,100,100,100,100,100,
11351,1,100,100,100,100,100,100,100,100,
11352,1,100,100,100,100,100,100,100,100,
11353,1,100,100,100,100,100,100,100,100,
11354,1,100,100,100,100,100,100,100,100,
11355,1,100,100,100,100,100,100,100,100,
11356,1,100,100,100,100,100,100,100,100,
11357,1,100,100,100,100,100,100,100,100,
11358,1,100,100,100,100,100,100,100,100,
11359,1,100,100,100,100,100,100,100,100,
11360,1,100,100,100,100,100,100,100,100,
11361,1,100,100,100,100,100,100,100,100,
11362,1,100,100,100,100,100,100,100,100,
11363,1,100,100,100,100,100,100,100,100,
11364,1,100,100,100,100,100,100,100,100,
11365,1,100,100,100,100,100,100,100,100,
11366,1,100,100,100,100,100,100,100,100,
11367,1,100,100,100,100,100,100,100,100,
11368,1,100,100,100,100,100,100,100,100,
11369,1,100,100,100,100,100,100,100,100,
11370,1,100,100,100,100,100,100,100,100,
11371,1,100,100,100,100,100,100,100,100,
11372,1,100,100,100,100,100,100,100,100,
11373,1,100,100,100,100,100,100,100,100,
11374,1,100,100,100,100,100,100,100,100,
11375,1,100,100,100,100,100,100,100,100,
11376,1,100,100,100,100,100,100,100,100,
11377,1,100,100,100,100,100,100,100,100,
11378,1,100,100,100,100,100,100,100,100,
11379,1,100,100,100,100,100,100,100,100,
11380,1,100,100,100,100,100,100,100,100,
11381,1,100,100,100,100,100,100,100,100,
11382,1,100,100,100,100,100,100,100,100,
11383,1,100,100,100,100,100,100,100,100,
11384,1,100,100,100,100,100,100,100,100,
11385,1,100,100,100,100,100,100,100,100,
11386,1,100,100,100,100,100,100,100,100,
11387,1,100,100,100,100,100,100,100,100,
11388,1,100,100,100,100,100,100,100,100,
11389,1,100,100,100,100,100,100,100,100,
11390,1,100,100,100,100,100,100,100,100,
11391,1,100,100,100,100,100,100,100,100,
11392,1,100,100,100,100,100,100,100,100,
11393,1,100,100,100,100,100,100,100,100,
11394,1,100,100,100,100,100,100,100,100,
11395,1,100,100,100,100,100,100,100,100,
11396,1,100,100,100,100,100,100,100,100,
11397,1,100,100,100,100,100,100,100,100,
11398,1,100,100,100,100,100,100,100,100,
11399,1,100,100,100,100,100,100,100,100,
11400,1,100,100,100,100,100,100,100,100,
11401,1,100,100,100,100,100,100,100,100,
11402,1,100,100,100,100,100,100,100,100,
11403,1,100,100,100,100,100,100,100,100,
11404,1,100,100,100,100,100,100,100,100,
11405,1,100,100,100,100,100,100,100,100,
11406,1,100,100,100,100,100,100,100,100,
11407,1,100,100,100,100,100,100,100,100,
11408,1,100,100,100,100,100,100,100,100,
11409,1,100,100,100,100,100,100,100,100,
11410,1,100,100,100,100,100,100,100,100,
11411,1,100,100,100,100,100,100,100,100,
11412,1,100,100,100,100,100,100,100,100,
11413,1,100,100,100,100,100,100,100,100,
11414,1,100,100,100,100,100,100,100,100,
11415,1,100,100,100,100,100,100,100,100,
11416,1,100,100,100,100,100,100,100,100,
11417,1,100,100,100,100,100,100,100,100,
11418,1,100,100,100,100,100,100,100,100,
11419,1,100,100,100,100,100,100,100,100,
11420,1,100,100,100,100,100,100,100,100,
11421,1,100,100,100,100,100,100,100,100,
11422,1,100,100,100,100,100,100,100,100,
11423,1,100,100,100,100,100,100,100,100,
11424,1,100,100,100,100,100,100,100,100,
11425,1,100,100,100,100,100,100,100,100,
11426,1,100,100,100,100,100,100,100,100,
11427,1,100,100,100,100,100,100,100,100,
11428,1,100,100,100,100,100,100,100,100,
11429,1,100,100,100,100,100,100,100,100,
11430,1,100,100,100,100,100,100,100,100,
11431,1,100,100,100,100,100,100,100,100,
11432,1,100,100,100,100,100,100,100,100,
11433,1,100,100,100,100,100,100,100,100,
11434,1,100,100,100,100,100,100,100,100,
11435,1,100,100,100,100,100,100,100,100,
11436,1,100,100,100,100,100,100,100,100,
11437,1,100,100,100,100,100,100,100,100,
11438,1,100,100,100,100,100,100,100,100,
11439,1,100,100,100,100,100,100,100,100,
11440,1,100,100,100,100,100,100,100,100,
11441,1,100,100,100,100,100,100,100,100,
11442,1,100,100,100,100,100,100,100,100,
11443,1,100,100,100,100,100,100,100,100,
11444,1,100,100,100,100,100,100,100,100,
11445,1,100,100,100,100,100,100,100,100,
11446,1,100,100,100,100,100,100,100,100,
11447,1,100,100,100,100,100,100,100,100,
11448,1,100,100,100,100,100,100,100,100,
11449,1,100,100,100,100,100,100,100,100,
11450,1,100,100,100,100,100,100,100,100,
11451,1,100,100,100,100,100,100,100,100,
11452,1,100,100,100,100,100,100,100,100,
11453,1,100,100,100,100,100,100,100,100,
11454,1,100,100,100,100,100,100,100,100,
11455,1,100,100,100,100,100,100,100,100,
11456,1,100,100,100,100,100,100,100,100,
11457,1,100,100,100,100,100,100,100,100,
11458,1,100,100,100,100,100,100,100,100,
11459,1,100,100,100,100,100,100,100,100,
11460,1,100,100,100,100,100,100,100,100,
11461,1,100,100,100,100,100,100,100,100,
11462,1,100,100,100,100,100,100,100,100,
11463,1,100,100,100,100,100,100,100,100,
11464,1,100,100,100,100,100,100,100,100,
11465,1,100,100,100,100,100,100,100,100,
11466,1,100,100,100,100,100,100,100,100,
11467,1,100,100,100,100,100,100,100,100,
11468,1,100,100,100,100,100,100,100,100,
11469,1,100,100,100,100,100,100,100,100,
11470,1,100,100,100,100,100,100,100,100,
11471,1,100,100,100,100,100,100,100,100,
11472,1,100,100,100,100,100,100,100,100,
11473,1,100,100,100,100,100,100,100,100,
11474,1,100,100,100,100,100,100,100,100,
11475,1,100,100,100,100,100,100,100,100,
11476,1,100,100,100,100,100,100,100,100,
11477,1,100,100,100,100,100,100,100,100,
11478,1,100,100,100,100,100,100,100,100,
11479,1,100,100,100,100,100,100,100,100,
11480,1,100,100,100,100,100,100,100,100,
11481,1,100,100,100,100,100,100,100,100,
11482,1,100,100,100,100,100,100,100,100,
11483,1,100,100,100,100,100,100,100,100,
11484,1,100,100,100,100,100,100,100,100,
11485,1,100,100,100,100,100,100,100,100,
11486,1,100,100,100,100,100,100,100,100,
11487,1,100,100,100,100,100,100,100,100,
11488,1,100,100,100,100,100,100,100,100,
11489,1,100,100,100,100,100,100,100,100,
11490,1,100,100,100,100,100,100,100,100,
11491,1,100,100,100,100,100,100,100,100,
11492,1,100,100,100,100,100,100,100,100,
11493,1,100,100,100,100,100,100,100,100,
11494,1,100,100,100,100,100,100,100,100,
11495,1,100,100,100,100,100,100,100,100,
11496,1,100,100,100,100,100,100,100,100,
11497,1,100,100,100,100,100,100,100,100,
11498,1,100,100,100,100,100,100,100,100,
11499,1,100,100,100,100,100,100,100,100,
11500,1,100,100,100,100,100,100,100,100,
11501,1,100,100,100,100,100,100,100,100,
11502,1,100,100,100,100,100,100,100,100,
11503,1,100,100,100,100,100,100,100,100,
11504,1,100,100,100,100,100,100,100,100,
11505,1,100,100,100,100,100,100,100,100,
11506,1,100,100,100,100,100,100,100,100,
11507,1,100,100,100,100,100,100,100,100,
11508,1,100,100,100,100,100,100,100,100,
11509,1,100,100,100,100,100,100,100,100,
11510,1,100,100,100,100,100,100,100,100,
11511,1,100,100,100,100,100,100,100,100,
11512,1,100,100,100,100,100,100,100,100,
11513,1,100,100,100,100,100,100,100,100,
11514,1,100,100,100,100,100,100,100,100,
11515,1,100,100,100,100,100,100,100,100,
11516,1,100,100,100,100,100,100,100,100,
11517,1,100,100,100,100,100,100,100,100,
11518,1,100,100,100,100,100,100,100,100,
11519,1,100,100,100,100,100,100,100,100,
11520,1,100,100,100,100,100,100,100,100,
11521,1,100,100,100,100,100,100,100,100,
11522,1,100,100,100,100,100,100,100,100,
11523,1,100,100,100,100,100,100,100,100,
11524,1,100,100,100,100,100,100,100,100,
11525,1,100,100,100,100,100,100,100,100,
11526,1,100,100,100,100,100,100,100,100,
11527,1,100,100,100,100,100,100,100,100,
11528,1,100,100,100,100,100,100,100,100,
11529,1,100,100,100,100,100,100,100,100,
11530,1,100,100,100,100,100,100,100,100,
11531,1,100,100,100,100,100,100,100,100,
11532,1,100,100,100,100,100,100,100,100,
11533,1,100,100,100,100,100,100,100,100,
11534,1,100,100,100,100,100,100,100,100,
11535,1,100,100,100,100,100,100,100,100,
11536,1,100,100,100,100,100,100,100,100,
11537,1,100,100,100,100,100,100,100,100,
11538,1,100,100,100,100,100,100,100,100,
11539,1,100,100,100,100,100,100,100,100,
11540,1,100,100,100,100,100,100,100,100,
11541,1,100,100,100,100,100,100,100,100,
11542,1,100,100,100,100,100,100,100,100,
11543,1,100,100,100,100,100,100,100,100,
11544,1,100,100,100,100,100,100,100,100,
11545,1,100,100,100,100,100,100,100,100,
11546,1,100,100,100,100,100,100,100,100,
11547,1,100,100,100,100,100,100,100,100,
11548,1,100,100,100,100,100,100,100,100,
11549,1,100,100,100,100,100,100,100,100,
11550,1,100,100,100,100,100,100,100,100,
11551,1,100,100,100,100,100,100,100,100,
11552,1,100,100,100,100,100,100,100,100,
11553,1,100,100,100,100,100,100,100,100,
11554,1,100,100,100,100,100,100,100,100,
11555,1,100,100,100,100,100,100,100,100,
11556,1,100,100,100,100,100,100,100,100,
11557,1,100,100,100,100,100,100,100,100,
11558,1,100,100,100,100,100,100,100,100,
11559,1,100,100,100,100,100,100,100,100,
11560,1,100,100,100,100,100,100,100,100,
11561,1,100,100,100,100,100,100,100,100,
11562,1,100,100,100,100,100,100,100,100,
11563,1,100,100,100,100,100,100,100,100,
11564,1,100,100,100,100,100,100,100,100,
11565,1,100,100,100,100,100,100,100,100,
11566,1,100,100,100,100,100,100,100,100,
11567,1,100,100,100,100,100,100,100,100,
11568,1,100,100,100,100,100,100,100,100,
11569,1,100,100,100,100,100,100,100,100,
11570,1,100,100,100,100,100,100,100,100,
11571,1,100,100,100,100,100,100,100,100,
11572,1,100,100,100,100,100,100,100,100,
11573,1,100,100,100,100,100,100,100,100,
11574,1,100,100,100,100,100,100,100,100,
11575,1,100,100,100,100,100,100,100,100,
11576,1,100,100,100,100,100,100,100,100,
11577,1,100,100,100,100,100,100,100,100,
11578,1,100,100,100,100,100,100,100,100,
11579,1,100,100,100,100,100,100,100,100,
11580,1,100,100,100,100,100,100,100,100,
11581,1,100,100,100,100,100,100,100,100,
11582,1,100,100,100,100,100,100,100,100,
11583,1,100,100,100,100,100,100,100,100,
11584,1,100,100,100,100,100,100,100,100,
11585,1,100,100,100,100,100,100,100,100,
11586,1,100,100,100,100,100,100,100,100,
11587,1,100,100,100,100,100,100,100,100,
11588,1,100,100,100,100,100,100,100,100,
11589,1,100,100,100,100,100,100,100,100,
11590,1,100,100,100,100,100,100,100,100,
11591,1,100,100,100,100,100,100,100,100,
11592,1,100,100,100,100,100,100,100,100,
11593,1,100,100,100,100,100,100,100,100,
11594,1,100,100,100,100,100,100,100,100,
11595,1,100,100,100,100,100,100,100,100,
11596,1,100,100,100,100,100,100,100,100,
11597,1,100,100,100,100,100,100,100,100,
11598,1,100,100,100,100,100,100,100,100,
11599,1,100,100,100,100,100,100,100,100,
11600,1,100,100,100,100,100,100,100,100,
11601,1,100,100,100,100,100,100,100,100,
11602,1,100,100,100,100,100,100,100,100,
11603,1,100,100,100,100,100,100,100,100,
11604,1,100,100,100,100,100,100,100,100,
11605,1,100,100,100,100,100,100,100,100,
11606,1,100,100,100,100,100,100,100,100,
11607,1,100,100,100,100,100,100,100,100,
11608,1,100,100,100,100,100,100,100,100,
11609,1,100,100,100,100,100,100,100,100,
11610,1,100,100,100,100,100,100,100,100,
11611,1,100,100,100,100,100,100,100,100,
11612,1,100,100,100,100,100,100,100,100,
11613,1,100,100,100,100,100,100,100,100,
11614,1,100,100,100,100,100,100,100,100,
11615,1,100,100,100,100,100,100,100,100,
11616,1,100,100,100,100,100,100,100,100,
11617,1,100,100,100,100,100,100,100,100,
11618,1,100,100,100,100,100,100,100,100,
11619,1,100,100,100,100,100,100,100,100,
11620,1,100,100,100,100,100,100,100,100,
11621,1,100,100,100,100,100,100,100,100,
11622,1,100,100,100,100,100,100,100,100,
11623,1,100,100,100,100,100,100,100,100,
11624,1,100,100,100,100,100,100,100,100,
11625,1,100,100,100,100,100,100,100,100,
11626,1,100,100,100,100,100,100,100,100,
11627,1,100,100,100,100,100,100,100,100,
11628,1,100,100,100,100,100,100,100,100,
11629,1,100,100,100,100,100,100,100,100,
11630,1,100,100,100,100,100,100,100,100,
11631,1,100,100,100,100,100,100,100,100,
11632,1,100,100,100,100,100,100,100,100,
11633,1,100,100,100,100,100,100,100,100,
11634,1,100,100,100,100,100,100,100,100,
11635,1,100,100,100,100,100,100,100,100,
11636,1,100,100,100,100,100,100,100,100,
11637,1,100,100,100,100,100,100,100,100,
11638,1,100,100,100,100,100,100,100,100,
11639,1,100,100,100,100,100,100,100,100,
11640,1,100,100,100,100,100,100,100,100,
11641,1,100,100,100,100,100,100,100,100,
11642,1,100,100,100,100,100,100,100,100,
11643,1,100,100,100,100,100,100,100,100,
11644,1,100,100,100,100,100,100,100,100,
11645,1,100,100,100,100,100,100,100,100,
11646,1,100,100,100,100,100,100,100,100,
11647,1,100,100,100,100,100,100,100,100,
11648,1,100,100,100,100,100,100,100,100,
11649,1,100,100,100,100,100,100,100,100,
11650,1,100,100,100,100,100,100,100,100,
11651,1,100,100,100,100,100,100,100,100,
11652,1,100,100,100,100,100,100,100,100,
11653,1,100,100,100,100,100,100,100,100,
11654,1,100,100,100,100,100,100,100,100,
11655,1,100,100,100,100,100,100,100,100,
11656,1,100,100,100,100,100,100,100,100,
11657,1,100,100,100,100,100,100,100,100,
11658,1,100,100,100,100,100,100,100,100,
11659,1,100,100,100,100,100,100,100,100,
11660,1,100,100,100,100,100,100,100,100,
11661,1,100,100,100,100,100,100,100,100,
11662,1,100,100,100,100,100,100,100,100,
11663,1,100,100,100,100,100,100,100,100,
11664,1,100,100,100,100,100,100,100,100,
11665,1,100,100,100,100,100,100,100,100,
11666,1,100,100,100,100,100,100,100,100,
11667,1,100,100,100,100,100,100,100,100,
11668,1,100,100,100,100,100,100,100,100,
11669,1,100,100,100,100,100,100,100,100,
11670,1,100,100,100,100,100,100,100,100,
11671,1,100,100,100,100,100,100,100,100,
11672,1,100,100,100,100,100,100,100,100,
11673,1,100,100,100,100,100,100,100,100,
11674,1,100,100,100,100,100,100,100,100,
11675,1,100,100,100,100,100,100,100,100,
11676,1,100,100,100,100,100,100,100,100,
11677,1,100,100,100,100,100,100,100,100,
11678,1,100,100,100,100,100,100,100,100,
11679,1,100,100,100,100,100,100,100,100,
11680,1,100,100,100,100,100,100,100,100,
11681,1,100,100,100,100,100,100,100,100,
11682,1,100,100,100,100,100,100,100,100,
11683,1,100,100,100,100,100,100,100,100,
11684,1,100,100,100,100,100,100,100,100,
11685,1,100,100,100,100,100,100,100,100,
11686,1,100,100,100,100,100,100,100,100,
11687,1,100,100,100,100,100,100,100,100,
11688,1,100,100,100,100,100,100,100,100,
11689,1,100,100,100,100,100,100,100,100,
11690,1,100,100,100,100,100,100,100,100,
11691,1,100,100,100,100,100,100,100,100,
11692,1,100,100,100,100,100,100,100,100,
11693,1,100,100,100,100,100,100,100,100,
11694,1,100,100,100,100,100,100,100,100,
11695,1,100,100,100,100,100,100,100,100,
11696,1,100,100,100,100,100,100,100,100,
11697,1,100,100,100,100,100,100,100,100,
11698,1,100,100,100,100,100,100,100,100,
11699,1,100,100,100,100,100,100,100,100,
11700,1,100,100,100,100,100,100,100,100,
11701,1,100,100,100,100,100,100,100,100,
11702,1,100,100,100,100,100,100,100,100,
11703,1,100,100,100,100,100,100,100,100,
11704,1,100,100,100,100,100,100,100,100,
11705,1,100,100,100,100,100,100,100,100,
11706,1,100,100,100,100,100,100,100,100,
11707,1,100,100,100,100,100,100,100,100,
11708,1,100,100,100,100,100,100,100,100,
11709,1,100,100,100,100,100,100,100,100,
11710,1,100,100,100,100,100,100,100,100,
11711,1,100,100,100,100,100,100,100,100,
